Year,Yearly Rank,Source,Prefix,CH,40,10,PK,High,Verified,Artist,Artist Inverted,Featured,UnFeatured,Album,B-Side,Track,Time,Time Source,explicit,Time (Album),Artist ID,SYMBL,ReIssue,Label/Number,Media,Stereo (55-68),Pic Sleeve,Genre,Comments,Written By,Temp 1,Date Entered,Date Peaked,1st Week,2nd Week,3rd Week,4th Week,5th Week,6th Week,7th Week,8th Week,9th Week,10th Week,11th Week,12th Week,13th Week,14th Week,15th Week,16th Week,17th Week,18th Week,19th Week,20th Week,21st Week,22nd Week,23rd Week,24th Week,25th Week,26th Week,27th Week,28th Week,29th Week,30th Week,31st Week,32nd Week,33rd Week,34th Week,35th Week,36th Week,37th Week,38th Week,39th Week,40th Week,41st Week,42nd Week,43rd Week,44th Week,45th Week,46th Week,47th Week,48th Week,49th Week,50th Week,51st Week,52nd Week,53rd Week,54th Week,55th Week,56th Week,57th Week,58th Week,59th Week,60th Week,61st Week,62nd Week,63rd Week,64th Week,65th Week,66th Week,67th Week,68th Week,69th Week,70th Week,71st Week,72nd Week,73rd Week,74th Week,75th Week,76th Week,77th Week,78th Week,79th Week,80th Week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,590,a,1963_590,2,0,0,1,93,x,Duane Eddy,"Eddy, Duane",and the Rebelettes,The Rebelettes (Darlene Love & The Blossoms),,Shuckin',Your Baby's Gone Surfin',2:23,45,,,,,,RCA Victor 47-8214,45m,,,Rock,,"Lee Hazlewood, Duane Eddy",13,8/24/1963,9/14/1963,96,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,591,a,1963_591,2,0,0,1,93,x,Marty Robbins,"Robbins, Marty",,,,,Cigarettes And Coffee Blues,2:41,45,,,,,,Columbia 4-42701,45m,,,Country,,Marty Robbins,12,3/16/1963,3/23/1963,97,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,592,a,1963_592,2,0,0,1,93,x,"Peter, Paul and Mary","Peter, Paul and Mary",,,,Tiny Sparrow,Big Boat,2:40,45,,,,,,Warner Bros. 5325,45m,,,Folk,,Paul Stookey,11,12/15/1962,1/12/1963,98,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,593,a,1963_593,2,0,0,1,93,x,Carla Thomas,"Thomas, Carla",,,,,What A Fool I've Been,2:12,45,,,,,,Atlantic 45-2189,45m,,n,Rock,,"Thom Bell, Steve Cropper",9,7/20/1963,7/27/1963,100,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,594,a,1963_594,1,0,0,1,93,x,"Allisons, The","Allisons, The",,,,,Surfer Street,2:10,45,,,,,,Tip 1011,45m,,n,Rock,,The Allisons,8,12/14/1963,12/14/1963,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,595,a,1963_595,1,0,0,1,93,x,Dick and DeeDee,Dick and DeeDee,,,,,Where Did The Good Times Go,2:41,45,,,,,,Warner Bros. 5383,45m,,,Rock,,"Dick Gosting, Deedee Sperling",8,10/5/1963,10/5/1963,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,596,a,1963_596,1,0,0,1,93,x,Morty Jay and the Surfin' Cats,"Jay, Morty & The Surfin' Cats",,,,,Salt Water Taffy,2:22,45,,,,,,Legend 124,45m,,,Rock,,Mack Wolfson,8,11/9/1963,11/9/1963,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,597,a,1963_597,1,0,0,1,93,x,Lonnie Mack,"Mack, Lonnie",,,,,"Baby, What's Wrong",2:35,45,,,,,,Fraternity 918,45m,,,Blues,,Jimmy Reed,8,11/30/1963,11/30/1963,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,598,a,1963_598,1,0,0,1,93,x,Henry Mancini and His Orchestra,"Mancini, Henry",,,Uniquely Mancini (RCA Victor 2692),Rhapsody In Blue,Banzai Pipeline,2:30,45,,,,,,RCA Victor 47-8184,45m,,,Easy,,Henry Mancini,8,6/22/1963,6/22/1963,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,599,a,1963_599,4,0,0,2,94,x,Cookie and His Cupcakes,Cookie and His Cupcakes,,,,I've Been So Lonely,Got You On My Mind,2:35,45,,,,,,Chess 1848,45m,,,Rock,,"Joe Thomas, Howard Biggs",26,5/4/1963,5/18/1963,95,,94,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,600,a,1963_600,2,0,0,2,94,x,Birdlegs & Pauline,Birdlegs and Pauline,and Their Versatility Birds,,,In So Many Ways,Spring,2:48,45,,,,,,Vee-Jay 510,45m,,n,Rock,,Sidney Banks,14,7/6/1963,7/6/1963,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,601,a,1963_601,2,0,0,2,94,x,"Shepherd Sisters, The",Shepherd Sisters,,,,What Makes Little Girls Cry,Don't Mention My Name,2:44,45,,,,,,Atlantic 45-2176,45m,,,Vocal,,"Bob Crewe, Bob Gaudio",14,3/9/1963,3/9/1963,94,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,602,a,1963_602,4,0,0,1,94,x,"Tokens, The","Tokens, The",,,,A-B-C 1-2-3,Hear The Bells,2:09,45,,,,,,RCA Victor 47-8210,45m,,y,Rock,,"Phil Margo, Mitch Margo, Hank Medress, Jay Siegel, Sammy Lowe",20,8/24/1963,8/31/1963,97,94,,98,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,603,a,1963_603,3,0,0,1,94,x,"Hearts, The","Hearts, The",,,,(instrumental),Dear Abby,2:55,45,,,,,,Tuff 370,45m,,,Rock,,Lona Stevens,15,10/19/1963,11/2/1963,98,96,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,604,a,1963_604,3,0,0,1,94,x,Carole King,"King, Carole",,,,We Grew Up Together,He's A Bad Boy,2:23,45,,,,,,Dimension 1009,45m,,n,Rock,,"Carole King, Gerry Goffin",13,4/27/1963,5/4/1963,98,94,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,605,a,1963_605,3,0,0,1,94,x,Ricky Nelson,"Nelson, Rick",,,,If You Can't Rock Me,Old Enough To Love,2:16,45,,,,,,Imperial 5935,45m,,,Rock,,"Bill Jones, Al Jones, Merle Kilgore",13,5/4/1963,5/11/1963,96,94,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,606,a,1963_606,2,0,0,1,94,x,"Dovells, The","Dovells, The",,,,,Stop Monkeyin' Aroun',2:10,45,,,,,,Parkway 889,45m,,,Rock,,"Kal Mann, Dave Appell",12,11/9/1963,11/16/1963,96,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,607,a,1963_607,2,0,0,1,94,x,James MacArthur,"MacArthur, James",,,,Padre,The Ten Commandments Of Love,2:25,45,,,,,,Scepter 1250,45m,,,Rock,,Marshall Paul (and Harvey Fuqua),8,6/22/1963,6/22/1963,94,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
